Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Clase Real;Clase Predicha;Resultado Inferencia;bool;bool_auto
10,27;-0,05;0,65;-0,06;-0,01;-0,02;28,04;Mov00;Mov00;0,8194;VERDADERO;True
10,3;-0,06;0,63;-0,05;-0,02;-0,03;28,03;Mov00;Mov00;0,8621;VERDADERO;True
10,29;-0,08;0,62;-0,05;-0,02;-0,03;28,03;Mov00;Mov00;0,7555;VERDADERO;True
10,28;-0,08;0,63;-0,05;-0,02;-0,03;28,03;Mov00;Mov00;0,7879;VERDADERO;True
10,28;-0,06;0,65;-0,05;-0,02;-0,03;28,05;Mov00;Mov00;0,857;VERDADERO;True
10,28;-0,04;0,66;-0,04;-0,02;-0,03;28,04;Mov00;Mov00;0,8843;VERDADERO;True
10,29;-0,03;0,67;-0,04;-0,02;-0,03;28,02;Mov00;Mov00;0,8268;VERDADERO;True
10,32;-0,03;0,67;-0,05;-0,02;-0,02;28,02;Mov00;Mov00;0,8298;VERDADERO;True
10,33;-0,07;0,66;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,7661;VERDADERO;True
10,33;-0,06;0,64;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8171;VERDADERO;True
10,33;-0,05;0,64;-0,06;-0,01;-0,02;28,03;Mov00;Mov00;0,8299;VERDADERO;True
10,32;-0,05;0,64;-0,06;-0,01;-0,02;28,03;Mov00;Mov00;0,7864;VERDADERO;True
10,31;-0,05;0,65;-0,06;-0,01;-0,02;28,04;Mov00;Mov00;0,7904;VERDADERO;True
10,27;-0,04;0,62;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8066;VERDADERO;True
10,26;-0,05;0,64;-0,05;-0,01;-0,02;28,03;Mov00;Mov00;0,753;VERDADERO;True
10,29;-0,06;0,61;-0,05;-0,02;-0,02;28,04;Mov00;Mov00;0,7983;VERDADERO;True
10,28;-0,06;0,6;-0,05;-0,01;-0,02;28,03;Mov00;Mov00;0,7817;VERDADERO;True
10,27;-0,08;0,59;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,7991;VERDADERO;True
10,27;-0,07;0,58;-0,05;-0,01;-0,02;28,03;Mov00;Mov00;0,768;VERDADERO;True
10,24;-0,08;0,6;-0,05;0;-0,02;28,04;Mov00;Mov00;0,8836;VERDADERO;True
10,23;-0,1;0,62;-0,05;0;-0,02;28,04;Mov00;Mov02;0,7389;FALSO;False
10,23;-0,12;0,61;-0,04;0;-0,02;28,05;Mov00;Mov02;0,7394;FALSO;False
10,26;-0,06;0,69;-0,03;-0,01;-0,03;28,04;Mov00;Mov02;0,738;FALSO;False
10,28;-0,04;0,69;-0,03;-0,01;-0,03;28,03;Mov00;Mov02;0,7199;FALSO;False
10,29;-0,03;0,69;-0,04;-0,01;-0,03;28,03;Mov00;Mov02;0,7222;FALSO;False
10,34;-0,01;0,66;-0,05;0,01;-0,02;28,03;Mov00;Mov02;0,7212;FALSO;False
10,35;-0,02;0,67;-0,06;0,01;-0,02;28,04;Mov00;Mov02;0,7403;FALSO;False
10,33;-0,02;0,69;-0,06;0,01;-0,02;28,04;Mov00;Mov02;0,7293;FALSO;False
10,3;-0,05;0,68;-0,05;0;-0,02;28,04;Mov00;Mov02;0,7364;FALSO;False
10,31;-0,04;0,68;-0,05;0;-0,02;28,03;Mov00;Mov02;0,7414;FALSO;False
10,32;-0,03;0,69;-0,04;0;-0,02;28,03;Mov00;Mov02;0,7254;FALSO;False
10,32;0;0,71;-0,04;-0,01;-0,01;28,04;Mov00;Mov02;0,7214;FALSO;False
10,33;-0,01;0,69;-0,05;-0,01;-0,01;28,05;Mov00;Mov02;0,7371;FALSO;False
10,33;-0,02;0,68;-0,05;-0,01;-0,01;28,04;Mov00;Mov02;0,7208;FALSO;False
10,27;-0,04;0,66;-0,07;0;-0,01;28,03;Mov00;Mov02;0,7219;FALSO;False
10,27;-0,06;0,68;-0,07;0;-0,02;28,02;Mov00;Mov00;0,839;VERDADERO;True
10,27;-0,08;0,66;-0,07;-0,01;-0,02;28,02;Mov00;Mov00;0,8519;VERDADERO;True
10,27;-0,08;0,54;-0,06;0;-0,02;28,02;Mov00;Mov00;0,8684;VERDADERO;True
10,28;-0,08;0,58;-0,06;0;-0,02;28,02;Mov00;Mov00;0,8248;VERDADERO;True
10,28;-0,08;0,58;-0,06;0,01;-0,02;28,02;Mov00;Mov00;0,763;VERDADERO;True
10,28;-0,09;0,62;-0,05;0;-0,02;28,04;Mov00;Mov00;0,8306;VERDADERO;True
10,27;-0,09;0,61;-0,05;0;-0,02;28,04;Mov00;Mov00;0,838;VERDADERO;True
10,27;-0,08;0,61;-0,05;0;-0,02;28,03;Mov00;Mov00;0,8618;VERDADERO;True
10,27;-0,07;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,8147;VERDADERO;True
10,3;-0,04;0,7;-0,05;0;-0,02;28,03;Mov00;Mov00;0,7691;VERDADERO;True
10,3;-0,04;0,71;-0,05;0,01;-0,02;28,03;Mov00;Mov00;0,7926;VERDADERO;True
10,31;-0,05;0,69;-0,06;-0,01;-0,03;28,04;Mov00;Mov00;0,8045;VERDADERO;True
10,31;-0,06;0,66;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,8469;VERDADERO;True
10,33;-0,05;0,62;-0,05;-0,01;-0,03;28,03;Mov00;Mov00;0,8356;VERDADERO;True
10,33;-0,02;0,63;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8034;VERDADERO;True
10,33;-0,03;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,898;VERDADERO;True
10,33;-0,04;0,62;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8409;VERDADERO;True
10,26;-0,1;0,65;-0,05;0,01;-0,02;28,05;Mov00;Mov00;0,7856;VERDADERO;True
10,25;-0,11;0,64;-0,05;0,01;-0,02;28,05;Mov00;Mov00;0,7653;VERDADERO;True
10,25;-0,11;0,63;-0,05;0;-0,02;28,03;Mov00;Mov00;0,7729;VERDADERO;True
10,26;-0,08;0,62;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,7869;VERDADERO;True
10,27;-0,09;0,62;-0,04;-0,01;-0,03;28,06;Mov00;Mov00;0,7741;VERDADERO;True
10,28;-0,07;0,63;-0,04;-0,01;-0,03;28,06;Mov00;Mov00;0,778;VERDADERO;True
10,29;-0,04;0,7;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,7928;VERDADERO;True
10,29;-0,04;0,69;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,776;VERDADERO;True
10,31;-0,05;0,71;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,8845;VERDADERO;True
10,33;-0,04;0,66;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,762;VERDADERO;True
10,33;-0,05;0,66;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,8287;VERDADERO;True
10,3;-0,03;0,68;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,8116;VERDADERO;True
10,29;-0,04;0,7;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,8974;VERDADERO;True
10,29;-0,03;0,71;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,7668;VERDADERO;True
10,3;-0,03;0,72;-0,05;-0,01;-0,03;28,05;Mov00;Mov00;0,8097;VERDADERO;True
10,29;0;0,69;-0,05;-0,01;-0,03;28,03;Mov00;Mov00;0,8954;VERDADERO;True
10,3;0,01;0,68;-0,05;-0,01;-0,03;28,03;Mov00;Mov00;0,8798;VERDADERO;True
10,3;0;0,69;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,8726;VERDADERO;True
10,3;-0,02;0,69;-0,05;-0,01;-0,02;28,04;Mov00;Mov02;0,6086;FALSO;False
10,3;-0,02;0,69;-0,05;-0,01;-0,02;28,04;Mov00;Mov02;0,5889;FALSO;False
10,3;-0,02;0,68;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,5956;FALSO;False
10,3;-0,05;0,69;-0,05;-0,02;-0,02;28,05;Mov00;Mov02;0,5954;FALSO;False
10,29;-0,06;0,66;-0,05;-0,02;-0,02;28,04;Mov00;Mov02;0,597;FALSO;False
10,3;-0,04;0,66;-0,04;-0,02;-0,02;28,04;Mov00;Mov02;0,6079;FALSO;False
10,27;-0,03;0,69;-0,05;0;-0,02;28,05;Mov00;Mov02;0,5877;FALSO;False
10,27;-0,04;0,69;-0,05;0;-0,02;28,07;Mov00;Mov02;0,6089;FALSO;False
10,27;-0,03;0,68;-0,05;0;-0,02;28,07;Mov00;Mov02;0,6027;FALSO;False
10,27;-0,07;0,72;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,5891;FALSO;False
10,28;-0,09;0,7;-0,04;-0,02;-0,02;28,04;Mov00;Mov02;0,5883;FALSO;False
10,27;-0,08;0,67;-0,04;-0,02;-0,03;28,05;Mov00;Mov02;0,5936;FALSO;False
10,32;-0,03;0,62;-0,04;-0,02;-0,03;28,04;Mov00;Mov02;0,5884;FALSO;False
10,34;-0,02;0,62;-0,04;-0,02;-0,02;28,04;Mov00;Mov02;0,6081;FALSO;False
10,34;-0,01;0,63;-0,04;-0,01;-0,02;28,04;Mov00;Mov02;0,4265;FALSO;False
10,26;-0,07;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,7887;VERDADERO;True
10,27;-0,09;0,67;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,7756;VERDADERO;True
10,26;-0,09;0,7;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8503;VERDADERO;True
10,27;-0,08;0,66;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,8894;VERDADERO;True
10,26;-0,07;0,67;-0,04;-0,01;-0,03;28,03;Mov00;Mov00;0,8335;VERDADERO;True
10,26;-0,07;0,68;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,8357;VERDADERO;True
10,3;-0,07;0,66;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,792;VERDADERO;True
10,3;-0,06;0,66;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,8654;VERDADERO;True
10,29;-0,06;0,68;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,7781;VERDADERO;True
10,32;-0,03;0,69;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,7986;VERDADERO;True
10,31;-0,02;0,67;-0,05;-0,01;-0,03;28,03;Mov00;Mov00;0,8138;VERDADERO;True
10,32;-0,02;0,64;-0,05;-0,01;-0,03;28,05;Mov00;Mov00;0,8261;VERDADERO;True
10,31;-0,04;0,64;-0,05;-0,01;-0,03;28,05;Mov00;Mov00;0,7864;VERDADERO;True
10,29;-0,03;0,63;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,7672;VERDADERO;True
10,28;-0,04;0,62;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,8416;VERDADERO;True
10,29;-0,02;0,62;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,7933;VERDADERO;True
10,31;-0,02;0,63;-0,04;-0,02;-0,02;28,05;Mov00;Mov00;0,8372;VERDADERO;True
10,32;-0,03;0,65;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,7732;VERDADERO;True
10,3;-0,02;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8222;VERDADERO;True
10,29;-0,02;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8299;VERDADERO;True
10,29;-0,02;0,63;-0,05;0;-0,02;28,04;Mov00;Mov00;0,7578;VERDADERO;True
10,28;-0,04;0,65;-0,04;-0,02;-0,02;28,05;Mov00;Mov00;0,8005;VERDADERO;True
10,28;-0,05;0,67;-0,03;-0,02;-0,02;28,05;Mov00;Mov00;0,7702;VERDADERO;True
10,29;-0,02;0,68;-0,03;-0,02;-0,02;28,06;Mov00;Mov00;0,7595;VERDADERO;True
10,3;-0,01;0,61;-0,03;-0,02;-0,02;28,04;Mov00;Mov00;0,8985;VERDADERO;True
10,31;-0,03;0,59;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,7984;VERDADERO;True
10,33;-0,04;0,6;-0,04;-0,01;-0,01;28,05;Mov00;Mov00;0,8715;VERDADERO;True
10,22;-0,1;0,66;-0,05;0,01;-0,01;28,04;Mov00;Mov00;0,7882;VERDADERO;True
10,21;-0,11;0,67;-0,05;0,01;-0,02;28,04;Mov00;Mov00;0,8522;VERDADERO;True
10,19;-0,11;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,864;VERDADERO;True
10,25;-0,09;0,68;-0,02;-0,02;-0,03;28,04;Mov00;Mov00;0,5872;VERDADERO;True
10,25;-0,07;0,69;-0,03;-0,02;-0,03;28,04;Mov00;Mov00;0,5867;VERDADERO;True
10,27;-0,05;0,67;-0,03;-0,02;-0,03;28,02;Mov00;Mov00;0,588;VERDADERO;True
10,31;-0,03;0,66;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,5871;VERDADERO;True
10,3;-0,06;0,7;-0,04;0;-0,02;28,04;Mov00;Mov00;0,5994;VERDADERO;True
10,31;-0,06;0,71;-0,04;0;-0,02;28,04;Mov00;Mov00;0,8393;VERDADERO;True
10,32;-0,01;0,74;-0,04;0;-0,03;28,03;Mov00;Mov00;0,8207;VERDADERO;True
10,34;0,01;0,72;-0,03;-0,01;-0,03;28,03;Mov00;Mov00;0,8118;VERDADERO;True
10,34;0;0,7;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,8023;VERDADERO;True
10,34;0;0,69;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,8894;VERDADERO;True
10,35;0,01;0,69;-0,04;-0,01;-0,02;28,03;Mov00;Mov00;0,6023;VERDADERO;True
10,32;0,01;0,7;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,5928;VERDADERO;True
10,3;0,02;0,67;-0,06;-0,01;-0,02;28,04;Mov00;Mov00;0,599;VERDADERO;True
10,3;0,01;0,68;-0,06;-0,01;-0,02;28,04;Mov00;Mov00;0,5984;VERDADERO;True
10,31;0;0,69;-0,06;-0,01;-0,02;28,04;Mov00;Mov00;0,8746;VERDADERO;True
10,29;-0,03;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8948;VERDADERO;True
10,3;-0,05;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,7686;VERDADERO;True
10,29;-0,04;0,61;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8596;VERDADERO;True
10,29;-0,04;0,6;-0,04;-0,01;-0,02;28,05;Mov00;Mov00;0,8908;VERDADERO;True
10,29;-0,05;0,64;-0,04;-0,01;-0,02;28,05;Mov00;Mov00;0,7772;VERDADERO;True
10,28;-0,06;0,66;-0,04;-0,01;-0,02;28,06;Mov00;Mov00;0,6055;VERDADERO;True
10,26;-0,09;0,66;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,585;VERDADERO;True
10,25;-0,08;0,67;-0,05;0;-0,02;28,05;Mov00;Mov00;0,5938;VERDADERO;True
10,24;-0,09;0,68;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,6067;VERDADERO;True
10,24;-0,06;0,68;-0,05;0;-0,02;28,04;Mov00;Mov00;0,593;VERDADERO;True
10,26;-0,07;0,68;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,5946;VERDADERO;True
10,27;-0,08;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,5861;VERDADERO;True
10,27;-0,07;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,5979;VERDADERO;True
10,27;-0,08;0,67;-0,05;0;-0,03;28,05;Mov00;Mov00;0,6005;VERDADERO;True
10,26;-0,06;0,66;-0,05;0;-0,03;28,04;Mov00;Mov00;0,6065;VERDADERO;True
10,27;-0,04;0,68;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,5966;VERDADERO;True
10,27;-0,06;0,66;-0,05;-0,01;-0,03;28,04;Mov00;Mov00;0,599;VERDADERO;True
10,28;-0,05;0,65;-0,05;-0,01;-0,03;28,06;Mov00;Mov00;0,5834;VERDADERO;True
10,31;-0,02;0,65;-0,05;-0,01;-0,03;28,06;Mov00;Mov00;0,5876;VERDADERO;True
10,31;-0,01;0,65;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,6055;VERDADERO;True
10,32;0;0,65;-0,04;-0,01;-0,03;28,05;Mov00;Mov00;0,76;VERDADERO;True
10,34;0,01;0,62;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8612;VERDADERO;True
10,33;0,01;0,62;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,8362;VERDADERO;True
10,34;0,02;0,63;-0,05;0;-0,02;28,05;Mov00;Mov00;0,8763;VERDADERO;True
10,32;0;0,64;-0,05;0;-0,02;28,04;Mov00;Mov00;0,771;VERDADERO;True
10,32;-0,01;0,66;-0,05;0;-0,02;28,04;Mov00;Mov00;0,6018;VERDADERO;True
10,3;-0,02;0,68;-0,05;0;-0,02;28,04;Mov00;Mov00;0,5835;VERDADERO;True
10,3;-0,03;0,66;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,587;VERDADERO;True
10,31;-0,03;0,66;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,5935;VERDADERO;True
10,3;-0,02;0,65;-0,04;-0,01;-0,02;28,04;Mov00;Mov00;0,6033;VERDADERO;True
10,26;-0,06;0,67;-0,05;0;-0,02;28,04;Mov00;Mov00;0,5887;VERDADERO;True
10,26;-0,06;0,69;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,5979;VERDADERO;True
10,26;-0,04;0,69;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,5972;VERDADERO;True
10,27;-0,04;0,69;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,5942;VERDADERO;True
10,28;-0,05;0,7;-0,04;-0,01;-0,02;28,05;Mov00;Mov00;0,5979;VERDADERO;True
10,28;-0,07;0,7;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,6958;FALSO;False
10,28;-0,04;0,66;-0,04;-0,01;-0,02;28,06;Mov00;Mov02;0,6827;FALSO;False
10,28;-0,05;0,68;-0,05;-0,01;-0,02;28,04;Mov00;Mov02;0,6842;FALSO;False
10,26;-0,05;0,68;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,6819;FALSO;False
10,29;-0,04;0,68;-0,05;-0,01;-0,02;28,06;Mov00;Mov02;0,692;FALSO;False
10,3;-0,03;0,68;-0,05;-0,01;-0,02;28,07;Mov00;Mov00;0,8693;VERDADERO;True
10,32;-0,03;0,7;-0,05;-0,01;-0,02;28,07;Mov00;Mov00;0,7802;VERDADERO;True
10,31;0;0,74;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,7745;VERDADERO;True
10,32;-0,01;0,73;-0,05;-0,01;-0,02;28,07;Mov00;Mov00;0,7746;VERDADERO;True
10,32;-0,02;0,7;-0,05;-0,01;-0,02;28,06;Mov00;Mov02;0,6997;FALSO;False
10,3;-0,04;0,65;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,6988;FALSO;False
10,29;-0,05;0,67;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,6833;FALSO;False
10,29;-0,05;0,63;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,7032;FALSO;False
10,28;-0,03;0,64;-0,05;-0,01;-0,02;28,06;Mov00;Mov02;0,6894;FALSO;False
10,29;-0,02;0,64;-0,05;-0,01;-0,02;28,07;Mov00;Mov02;0,6947;FALSO;False
10,29;-0,02;0,65;-0,05;-0,01;-0,02;28,07;Mov00;Mov02;0,6872;FALSO;False
10,26;-0,07;0,65;-0,05;-0,01;-0,02;28,06;Mov00;Mov02;0,6887;FALSO;False
10,27;-0,07;0,65;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,685;FALSO;False
10,27;-0,06;0,67;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,6805;FALSO;False
10,29;-0,03;0,69;-0,04;-0,02;-0,02;28,06;Mov00;Mov02;0,7017;FALSO;False
10,32;0;0,67;-0,04;-0,02;-0,02;28,06;Mov00;Mov02;0,6879;FALSO;False
10,31;-0,01;0,67;-0,04;-0,01;-0,02;28,06;Mov00;Mov02;0,6869;FALSO;False
10,29;-0,04;0,69;-0,05;0;-0,02;28,05;Mov00;Mov02;0,691;FALSO;False
10,29;-0,04;0,67;-0,05;0;-0,02;28,05;Mov00;Mov02;0,7019;FALSO;False
10,29;-0,04;0,68;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,6816;FALSO;False
10,28;-0,04;0,7;-0,04;-0,02;-0,02;28,06;Mov00;Mov02;0,6931;FALSO;False
10,28;-0,03;0,68;-0,04;-0,02;-0,02;28,07;Mov00;Mov02;0,694;FALSO;False
10,27;-0,04;0,67;-0,04;-0,02;-0,02;28,06;Mov00;Mov02;0,6916;FALSO;False
10,3;-0,04;0,66;-0,05;-0,02;-0,02;28,05;Mov00;Mov02;0,6947;FALSO;False
10,3;-0,04;0,65;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,7;FALSO;False
10,3;-0,04;0,62;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8722;VERDADERO;True
10,29;-0,06;0,67;-0,05;-0,01;-0,02;28,07;Mov00;Mov00;0,8498;VERDADERO;True
10,29;-0,05;0,67;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,8285;VERDADERO;True
10,28;-0,05;0,65;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,8038;VERDADERO;True
10,3;-0,06;0,6;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8816;VERDADERO;True
10,29;-0,07;0,57;-0,05;-0,01;-0,02;28,04;Mov00;Mov00;0,8089;VERDADERO;True
10,28;-0,07;0,59;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8725;VERDADERO;True
10,26;-0,07;0,62;-0,04;0;-0,02;28,06;Mov00;Mov00;0,8159;VERDADERO;True
10,25;-0,06;0,64;-0,04;0;-0,02;28,05;Mov00;Mov00;0,8065;VERDADERO;True
10,26;-0,06;0,66;-0,03;0;-0,02;28,04;Mov00;Mov00;0,8194;VERDADERO;True
10,34;0,04;0,68;-0,03;-0,01;-0,02;28,05;Mov00;Mov00;0,7952;VERDADERO;True
10,35;0,03;0,68;-0,03;-0,01;-0,02;28,06;Mov00;Mov00;0,8621;VERDADERO;True
10,33;0,04;0,68;-0,03;-0,01;-0,02;28,07;Mov00;Mov00;0,8254;VERDADERO;True
10,34;0,02;0,69;-0,04;0;-0,02;28,05;Mov00;Mov00;0,7848;VERDADERO;True
10,35;0;0,71;-0,04;0;-0,01;28,04;Mov00;Mov00;0,8849;VERDADERO;True
10,34;-0,01;0,7;-0,04;0;-0,01;28,06;Mov00;Mov00;0,8076;VERDADERO;True
10,29;-0,03;0,7;-0,03;-0,02;-0,01;28,05;Mov00;Mov00;0,8315;VERDADERO;True
10,28;-0,05;0,68;-0,04;-0,02;-0,01;28,06;Mov00;Mov00;0,886;VERDADERO;True
10,28;-0,05;0,68;-0,04;-0,02;-0,01;28,06;Mov00;Mov00;0,8436;VERDADERO;True
10,24;-0,07;0,66;-0,05;-0,01;-0,01;28,04;Mov00;Mov00;0,7675;VERDADERO;True
10,23;-0,08;0,66;-0,05;-0,01;-0,01;28,05;Mov00;Mov00;0,891;VERDADERO;True
10,23;-0,09;0,65;-0,05;-0,01;-0,01;28,04;Mov00;Mov00;0,8442;VERDADERO;True
10,22;-0,11;0,67;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,8002;VERDADERO;True
10,22;-0,11;0,67;-0,05;-0,01;-0,03;28,06;Mov00;Mov00;0,7709;VERDADERO;True
10,23;-0,1;0,65;-0,05;-0,01;-0,03;28,05;Mov00;Mov00;0,8691;VERDADERO;True
10,3;-0,02;0,65;-0,04;-0,01;-0,03;28,04;Mov00;Mov00;0,843;VERDADERO;True
10,3;-0,01;0,66;-0,04;-0,01;-0,03;28,03;Mov00;Mov00;0,83;VERDADERO;True
10,31;-0,02;0,66;-0,04;-0,01;-0,02;28,03;Mov00;Mov00;0,8841;VERDADERO;True
10,31;-0,02;0,67;-0,05;-0,01;-0,02;28,05;Mov00;Mov00;0,8683;VERDADERO;True
10,31;-0,01;0,69;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,7728;VERDADERO;True
10,31;0;0,69;-0,05;-0,01;-0,02;28,06;Mov00;Mov00;0,7968;VERDADERO;True
10,31;0;0,67;-0,06;-0,01;-0,02;28,06;Mov00;Mov00;0,7873;VERDADERO;True
10,32;-0,01;0,68;-0,06;-0,01;-0,03;28,06;Mov00;Mov00;0,8616;VERDADERO;True
10,33;-0,02;0,67;-0,06;-0,01;-0,03;28,06;Mov00;Mov00;0,755;VERDADERO;True
10,33;0,01;0,65;-0,06;-0,01;-0,02;28,05;Mov00;Mov00;0,8355;VERDADERO;True
10,33;0;0,66;-0,06;-0,01;-0,02;28,06;Mov00;Mov00;0,8644;VERDADERO;True
10,32;0,01;0,67;-0,06;-0,01;-0,02;28,06;Mov00;Mov00;0,8815;VERDADERO;True
10,3;-0,03;0,6;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,8013;VERDADERO;True
10,29;-0,02;0,64;-0,04;-0,02;-0,02;28,04;Mov00;Mov00;0,8732;VERDADERO;True
10,27;-0,01;0,61;-0,04;-0,02;-0,02;28,05;Mov00;Mov00;0,7666;VERDADERO;True
10,29;-0,07;0,61;-0,04;-0,01;-0,02;28,05;Mov00;Mov00;0,877;VERDADERO;True
10,28;-0,07;0,65;-0,04;-0,01;-0,02;28,06;Mov00;Mov00;0,7691;VERDADERO;True
10,27;-0,05;0,65;-0,04;-0,01;-0,02;28,06;Mov00;Mov00;0,8096;VERDADERO;True
10,26;-0,05;0,64;-0,04;-0,01;-0,02;28,06;Mov00;Mov00;0,8696;VERDADERO;True
10,27;-0,04;0,63;-0,04;-0,01;-0,02;28,06;Mov00;Mov00;0,7725;VERDADERO;True
10,27;-0,04;0,65;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,6961;FALSO;False
10,3;-0,04;0,65;-0,04;-0,01;-0,02;28,04;Mov00;Mov02;0,6862;FALSO;False
10,3;-0,02;0,65;-0,04;-0,01;-0,02;28,04;Mov00;Mov02;0,697;FALSO;False
10,3;-0,03;0,66;-0,04;-0,01;-0,02;28,05;Mov00;Mov02;0,6946;FALSO;False
10,28;-0,05;0,68;-0,05;0;-0,02;28,06;Mov00;Mov02;0,6841;FALSO;False
10,28;-0,08;0,68;-0,05;-0,01;-0,02;28,04;Mov00;Mov02;0,7061;FALSO;False
10,27;-0,09;0,69;-0,05;-0,01;-0,02;28,04;Mov00;Mov02;0,7016;FALSO;False
10,25;-0,07;0,68;-0,05;-0,01;-0,02;28,06;Mov00;Mov02;0,7038;FALSO;False
10,24;-0,07;0,68;-0,05;-0,01;-0,02;28,05;Mov00;Mov02;0,6845;FALSO;False
10,25;-0,08;0,67;-0,05;-0,01;-0,03;28,07;Mov00;Mov02;0,7014;FALSO;False
10,24;-0,07;0,7;-0,05;0;-0,03;28,06;Mov00;Mov02;0,7061;FALSO;False
10,24;-0,08;0,7;-0,05;0;-0,03;28,05;Mov00;Mov02;0,6915;FALSO;False
10,23;-0,08;0,72;-0,05;-0,01;-0,03;28,07;Mov00;Mov02;0,703;FALSO;False
10,29;-0,04;0,72;-0,05;-0,01;-0,04;28,05;Mov00;Mov02;0,6947;FALSO;False
10,29;-0,05;0,74;-0,05;-0,02;-0,04;28,07;Mov00;Mov02;0,6994;FALSO;False
